id,source,target,weight
8506197-8506198,8506197,8506198,34975
8506200-8506201,8506200,8506201,38059
8506200-8506297,8506200,8506297,251
8506294-8506297,8506294,8506297,8304
8506201-8506202,8506201,8506202,19863
8506202-8506203,8506202,8506203,19863
8506203-8506204,8506203,8506204,19863
8506204-8506205,8506204,8506205,19863
8506206-8506208,8506206,8506208,37310
8506206-8516218,8506206,8516218,19833
8506208-8506209,8506208,8506209,37310
8506210-8506211,8506210,8506211,14667
8506210-8506271,8506210,8506271,17104
8506210-8506300,8506210,8506300,18177
8506216-8506300,8506216,8506300,87
8506217-8506300,8506217,8506300,14580
8506211-8506212,8506211,8506212,14667
8506213-8506214,8506213,8506214,19197
8506214-8506215,8506214,8506215,19197
8506215-8506216,8506215,8506216,19197
8506270-8506276,8506270,8506276,19316
8506270-8506286,8506270,8506286,999
8506276-8506286,8506276,8506286,16901
8506285-8506286,8506285,8506286,17102
8506271-8506275,8506271,8506275,10300
8506271-8506280,8506271,8506280,6802
8506277-8506280,8506277,8506280,10137
8506275-8506277,8506275,8506277,10137
8506276-8506377,8506276,8506377,214
8506375-8506377,8506375,8506377,909
8506376-8506377,8506376,8506377,17810
8506278-8506311,8506278,8506311,3983
8506302-8506311,8506302,8506311,16678
8506305-8506311,8506305,8506311,28435
8506306-8506311,8506306,8506311,3844
8506309-8506311,8506309,8506311,19588
8506280-8506281,8506280,8506281,17102
8506281-8506282,8506281,8506282,17102
8506282-8506283,8506282,8506283,17102
8506283-8506284,8506283,8506284,17102
8506284-8506285,8506284,8506285,17102
8506286-8506288,8506286,8506288,9938
8506288-8506289,8506288,8506289,10137
8506290-8506291,8506290,8506291,18196
8506290-8506292,8506290,8506292,1253
8506291-8506292,8506291,8506292,18196
8506292-8506293,8506292,8506293,18196
8506293-8506294,8506293,8506294,18196
8506297-8506298,8506297,8506298,8555
8506298-8506299,8506298,8506299,8555
8506300-8506301,8506300,8506301,32844
8506302-8506303,8506302,8506303,52152
8506302-8506314,8506302,8506314,2629
8506311-8506314,8506311,8506314,9252
8506313-8506314,8506313,8506314,28183
8506302-8506358,8506302,8506358,27624
8506302-8506392,8506302,8506392,9375
8506322-8506392,8506322,8506392,18093
8506303-8506304,8506303,8506304,19847
8506303-8506305,8506303,8506305,8588
8506304-8506305,8506304,8506305,19847
8506303-8506393,8506303,8506393,23719
8506306-8506307,8506306,8506307,19588
8506307-8506308,8506307,8506308,19588
8506308-8506309,8506308,8506309,19588
8506311-8506312,8506311,8506312,28183
8506311-8506322,8506311,8506322,501
8506314-8506322,8506314,8506322,8337
8506319-8506322,8506319,8506322,19597
8506311-8506352,8506311,8506352,7827
8506311-8516270,8506311,8516270,19588
8506312-8506313,8506312,8506313,28183
8506313-8506350,8506313,8506350,12514
8506314-8506316,8506314,8506316,20096
8506314-8506317,8506314,8506317,9252
8506316-8506317,8506316,8506317,20096
8506317-8506318,8506317,8506318,20096
8506317-8506319,8506317,8506319,9192
8506318-8506319,8506318,8506319,20096
8506319-8509400,8506319,8509400,250
8506392-8509400,8506392,8509400,9788
8506350-8506351,8506350,8506351,12514
8506352-8506353,8506352,8506353,7827
8506353-8506354,8506353,8506354,7827
8506354-8506355,8506354,8506355,7827
8506355-8506400,8506355,8506400,7827
8506358-8506359,8506358,8506359,27334
8506359-8506361,8506359,8506361,27334
8506361-8506362,8506361,8506362,27624
8506362-8506364,8506362,8506364,27624
8506364-8506365,8506364,8506365,27624
8506365-8506366,8506365,8506366,27624
8506366-8506367,8506366,8506367,28625
8506366-8506371,8506366,8506371,1506
8506369-8506371,8506369,8506371,24117
8506367-8506368,8506367,8506368,28508
8506368-8506369,8506368,8506369,28627
8506369-8506373,8506369,8506373,999
8506372-8506373,8506372,8506373,25622
8506369-8518100,8506369,8518100,1003
8506381-8518100,8506381,8518100,909
8506470-8518100,8506470,8518100,25622
8506371-8506372,8506371,8506372,25622
8506373-8506374,8506373,8506374,25622
8506373-8506375,8506373,8506375,999
8506374-8506375,8506374,8506375,25622
8506375-8506376,8506375,8506376,17782
8506375-8506470,8506375,8506470,6016
8506382-8506470,8506382,8506470,17561
8506377-8506378,8506377,8506378,18684
8506378-8506379,8506378,8506379,6539
8506378-8506380,8506378,8506380,17806
8506378-8506382,8506378,8506382,874
8506381-8506382,8506381,8506382,16899
8506379-8506383,8506379,8506383,6539
8506380-8506381,8506380,8506381,17808
8506383-8506384,8506383,8506384,6539
8506384-8506385,8506384,8506385,6539
8506385-8506386,8506385,8506386,6539
8506386-8506387,8506386,8506387,6539
8506387-8506388,8506387,8506388,6539
8506388-8506389,8506388,8506389,6539
8506393-8506394,8506393,8506394,18416
8506394-8506395,8506394,8506395,18416
8506395-8506396,8506395,8506396,18416
8506396-8506397,8506396,8506397,18416
8506397-8506398,8506397,8506398,18416
8507000-8507006,8507000,8507006,7476
8507003-8507006,8507003,8507006,28
8507005-8507006,8507005,8507006,19581
8507000-8507063,8507000,8507063,35589
8507000-8507068,8507000,8507068,15386
8507063-8507068,8507063,8507068,966
8507067-8507068,8507067,8507068,33318
8507000-8507070,8507000,8507070,19168
8507000-8507076,8507000,8507076,32963
8507075-8507076,8507075,8507076,19352
8507000-8507079,8507000,8507079,25
8507078-8507079,8507078,8507079,34544
8507000-8507082,8507000,8507082,17949
8507079-8507082,8507079,8507082,34554
8507000-8508001,8507000,8508001,483
8507002-8508001,8507002,8508001,468
8507100-8508001,8507100,8508001,9310
8507000-8508051,8507000,8508051,29350
8507000-8508054,8507000,8508054,35227
8507096-8508054,8507096,8508054,49536
8508052-8508054,8508052,8508054,250
8508053-8508054,8508053,8508054,29572
8507000-8508059,8507000,8508059,23646
8508054-8508059,8508054,8508059,209
8508058-8508059,8508058,8508059,34740
8507000-8508202,8507000,8508202,9108
8507100-8508202,8507100,8508202,11100
8508081-8508202,8508081,8508202,2892
8508086-8508202,8508086,8508202,236
8508089-8508202,8508089,8508202,7011
8508200-8508202,8508200,8508202,9121
8508201-8508202,8508201,8508202,9977
8507000-8516154,8507000,8516154,34699
8507000-8516161,8507000,8516161,1249
8507093-8516161,8507093,8516161,33068
8507100-8516161,8507100,8516161,19565
8508003-8516161,8508003,8516161,63
8508005-8516161,8508005,8516161,9659
8508207-8516161,8508207,8516161,19223
8508265-8516161,8508265,8516161,236
8508266-8516161,8508266,8516161,169
8508269-8516161,8508269,8516161,9088
8507002-8507003,8507002,8507003,38634
8507002-8508200,8507002,8508200,192
8507003-8508200,8507003,8508200,19009
8507003-8507005,8507003,8507005,19581
8507006-8507007,8507006,8507007,19065
8507007-8507008,8507007,8507008,19065
8507008-8507009,8507008,8507009,19065
8507063-8507064,8507063,8507064,33318
8507064-8507065,8507064,8507065,33318
8507065-8507066,8507065,8507066,33318
8507066-8507067,8507066,8507067,33318
8507068-8507069,8507068,8507069,49528
8507069-8507096,8507069,8507096,49536
8507070-8507071,8507070,8507071,19352
8507071-8507072,8507071,8507072,19352
8507072-8507073,8507072,8507073,19352
8507073-8507074,8507073,8507074,19352
8507074-8507075,8507074,8507075,19352
8507076-8507077,8507076,8507077,34544
8507076-8507094,8507076,8507094,18127
8507093-8507094,8507093,8507094,1225
8507077-8507078,8507077,8507078,34544
8507082-8507083,8507082,8507083,17949
8507082-8507092,8507082,8507092,34529
8507083-8507084,8507083,8507084,17944
8507084-8507085,8507084,8507085,17949
8507085-8507086,8507085,8507086,17949
8507086-8507087,8507086,8507087,17949
8507087-8507088,8507087,8507088,17958
8507088-8507089,8507088,8507089,17949
8507089-8507091,8507089,8507091,17958
8507091-8507095,8507091,8507095,17949
8507092-8507093,8507092,8507093,34529
8507100-8507478,8507100,8507478,494
8507475-8507478,8507475,8507478,8283
8507476-8507478,8507476,8507478,220
8507100-8507483,8507100,8507483,34085
8507298-8507483,8507298,8507483,3901
8507299-8507483,8507299,8507483,9494
8507478-8507483,8507478,8507483,494
8507481-8507483,8507481,8507483,12227
8507100-8508003,8507100,8508003,9540
8508001-8508003,8508001,8508003,10254
8507271-8507272,8507271,8507272,13281
8507272-8507273,8507272,8507273,11685
8507272-8507290,8507272,8507290,1414
8507273-8507290,8507273,8507290,12137
8507279-8507290,8507279,8507290,11941
8507288-8507290,8507288,8507290,9284
8507274-8507275,8507274,8507275,11941
8507275-8507276,8507275,8507276,11941
8507276-8507277,8507276,8507277,11941
8507277-8507278,8507277,8507278,11941
8507278-8507279,8507278,8507279,11941
8507281-8507284,8507281,8507284,2214
8507284-8507286,8507284,8507286,9299
8507286-8507287,8507286,8507287,9299
8507287-8507288,8507287,8507288,9494
8507290-8507291,8507290,8507291,2214
8507290-8507292,8507290,8507292,11183
8507291-8507292,8507291,8507292,2214
8507292-8507293,8507292,8507293,9549
8507292-8507296,8507292,8507296,3650
8507293-8507296,8507293,8507296,250
8507295-8507296,8507295,8507296,9074
8507293-8507294,8507293,8507294,9299
8507294-8507295,8507294,8507295,9269
8507296-8507297,8507296,8507297,13397
8507297-8507298,8507297,8507298,13397
8507298-8507299,8507298,8507299,9494
8507361-8507364,8507361,8507364,2161
8507364-8507374,8507364,8507374,2161
8507372-8507384,8507372,8507384,260
8507378-8507379,8507378,8507379,11343
8507379-8507560,8507379,8507560,11439
8507380-8507381,8507380,8507381,8787
8507381-8507382,8507381,8507382,7641
8507382-8507383,8507382,8507383,7569
8507383-8507388,8507383,8507388,7947
8507384-8507388,8507384,8507388,7859
8507384-8507555,8507384,8507555,260
8507388-8507389,8507388,8507389,16852
8507472-8507473,8507472,8507473,4331
8507472-8507474,8507472,8507474,4274
8507473-8507474,8507473,8507474,4331
8507474-8507475,8507474,8507475,8503
8507475-8507476,8507475,8507476,220
8507478-8507480,8507478,8507480,12018
8507480-8507481,8507480,8507481,12229
8507492-8507493,8507492,8507493,18475
8507492-8508301,8507492,8508301,9026
8507492-8508302,8507492,8508302,237
8508301-8508302,8508301,8508302,9026
8507492-8508303,8507492,8508303,709
8508302-8508303,8508302,8508303,9263
8507492-8508305,8507492,8508305,5209
8508303-8508305,8508303,8508305,710
8508304-8508305,8508304,8508305,9262
8508003-8508004,8508003,8508004,19471
8508005-8508006,8508005,8508006,9923
8508005-8508008,8508005,8508008,8719
8508006-8508008,8508006,8508008,9920
8508005-8508080,8508005,8508080,30291
8508005-8508083,8508005,8508083,10456
8508081-8508083,8508081,8508083,7412
8508051-8508052,8508051,8508052,29350
8508052-8508053,8508052,8508053,29100
8508054-8508055,8508054,8508055,29572
8508054-8508056,8508054,8508056,34768
8508054-8589198,8508054,8589198,34567
8508056-8508057,8508056,8508057,34753
8508057-8508058,8508057,8508058,34740
8508059-8508060,8508059,8508060,11674
8508059-8508061,8508059,8508061,209
8508060-8508061,8508060,8508061,16148
8508059-8508064,8508059,8508064,3228
8508062-8508064,8508062,8508064,6499
8508063-8508064,8508063,8508064,9634
8508059-8508070,8508059,8508070,34032
8508062-8508070,8508062,8508070,209
8508068-8508070,8508068,8508070,642
8508061-8508062,8508061,8508062,9860
8508061-8508063,8508061,8508063,6497
8508062-8508063,8508062,8508063,3152
8508066-8508068,8508066,8508068,23880
8508070-8508071,8508070,8508071,34768
8508080-8508081,8508080,8508081,30037
8508081-8508265,8508081,8508265,10420
8508207-8508265,8508207,8508265,9299
8508262-8508265,8508262,8508265,8614
8508264-8508265,8508264,8508265,10568
8508083-8508084,8508083,8508084,14598
8508085-8508086,8508085,8508086,18698
8508086-8508087,8508086,8508087,18447
8508087-8508088,8508087,8508088,18498
8508088-8508089,8508088,8508089,18099
8508100-8508101,8508100,8508101,16641
8508100-8508151,8508100,8508151,36658
8508100-8508174,8508100,8508174,16404
8508101-8508102,8508101,8508102,16634
8508102-8508103,8508102,8508103,15747
8508151-8508152,8508151,8508152,18553
8508151-8508161,8508151,8508161,18105
8508152-8508153,8508152,8508153,18553
8508153-8508154,8508153,8508154,18553
8508154-8508155,8508154,8508155,18553
8508155-8508157,8508155,8508157,17684
8508155-8508193,8508155,8508193,818
8508159-8508193,8508159,8508193,17632
8508157-8508158,8508157,8508158,17632
8508158-8508159,8508158,8508159,17632
8508161-8508162,8508161,8508162,18105
8508162-8508163,8508162,8508163,18105
8508163-8508164,8508163,8508164,9556
8508163-8508168,8508163,8508168,8549
8508164-8508168,8508164,8508168,9556
8508168-8508173,8508168,8508173,18105
8508173-8594258,8508173,8594258,18105
8508174-8508181,8508174,8508181,16051
8508181-8508182,8508181,8508182,16404
8508182-8508183,8508182,8508183,16404
8508183-8508184,8508183,8508184,16051
8508184-8508185,8508184,8508185,16404
8508185-8508186,8508185,8508186,16404
8508186-8508187,8508186,8508187,16374
8508200-8508201,8508200,8508201,9977
8508202-8508203,8508202,8508203,19313
8508202-8508250,8508202,8508250,11572
8508202-8508251,8508202,8508251,8875
8508250-8508251,8508250,8508251,11572
8508202-8508260,8508202,8508260,9835
8508255-8508260,8508255,8508260,8875
8508256-8508260,8508256,8508260,472
8508203-8508204,8508203,8508204,19126
8508203-8508205,8508203,8508205,88
8508204-8508205,8508204,8508205,19131
8508205-8508206,8508205,8508206,19027
8508207-8508208,8508207,8508208,18985
8508208-8508210,8508208,8508210,19257
8508210-8508211,8508210,8508211,18999
8508211-8508212,8508211,8508212,10459
8508211-8508213,8508211,8508213,8790
8508212-8508213,8508212,8508213,10190
8508215-8508216,8508215,8508216,10060
8508215-8508218,8508215,8508218,12491
8508217-8508218,8508217,8508218,10060
8508215-8508292,8508215,8508292,9735
8508215-8508293,8508215,8508293,4609
8508292-8508293,8508292,8508293,9686
8508215-8508295,8508215,8508295,3244
8508219-8508295,8508219,8508295,3437
8508294-8508295,8508294,8508295,14334
8508216-8508217,8508216,8508217,10060
8508218-8508219,8508218,8508219,13480
8508251-8508252,8508251,8508252,20282
8508252-8508253,8508252,8508253,20087
8508253-8508254,8508253,8508254,11572
8508253-8508255,8508253,8508255,8875
8508254-8508255,8508254,8508255,11558
8508255-8508256,8508255,8508256,11572
8508260-8508261,8508260,8508261,19182
8508261-8508262,8508261,8508262,19036
8508262-8508263,8508262,8508263,10568
8508263-8508264,8508263,8508264,10568
8508265-8508266,8508265,8508266,19713
8508265-8508272,8508265,8508272,63
8508271-8508272,8508271,8508272,18309
8508266-8508267,8508266,8508267,19357
8508267-8508268,8508267,8508268,9299
8508267-8508271,8508267,8508271,18309
8508268-8508269,8508268,8508269,9299
8508293-8508294,8508293,8508294,14334
8508295-8508297,8508295,8508297,21019
8508297-8516354,8508297,8516354,17338
8508303-8508304,8508303,8508304,9262
8508305-8508306,8508305,8508306,9262
8508308-8508309,8508308,8508309,7468
8508308-8508329,8508308,8508329,8790
8508314-8508329,8508314,8508329,425
8508308-8508359,8508308,8508359,12390
8508309-8508310,8508309,8508310,7556
8508310-8508311,8508310,8508311,7556
8508313-8508314,8508313,8508314,29164
8508314-8508316,8508314,8508316,21608
8508316-8508317,8508316,8508317,19604
8508318-8508323,8508318,8508323,2004
8508321-8508323,8508321,8508323,19604
8508318-8508390,8508318,8508390,3075
8508321-8508390,8508321,8508390,20089
8508384-8508390,8508384,8508390,488
8508319-8508320,8508319,8508320,39693
8508319-8508321,8508319,8508321,2839
8508320-8508321,8508320,8508321,39678
8508321-8516351,8508321,8516351,2839
8508327-8516351,8508327,8516351,19604
8508391-8516351,8508391,8516351,9035
8508392-8516351,8508392,8516351,502
8508394-8516351,8508394,8516351,10522
8508399-8516351,8508399,8516351,252
8508323-8508327,8508323,8508327,19604
8508359-8508395,8508359,8508395,12390
8508384-8508391,8508384,8508391,8804
8508390-8508391,8508390,8508391,23637
8508391-8508392,8508391,8508392,20316
8508392-8508394,8508392,8508394,19814
8508394-8508396,8508394,8508396,9056
8508395-8530760,8508395,8530760,12390
8508396-8508399,8508396,8508399,9056
8509000-8509002,8509000,8509002,61970
8509000-8509050,8509000,8509050,10506
8509006-8509050,8509006,8509050,11577
8509000-8509150,8509000,8509150,8462
8509000-8509168,8509000,8509168,237
8509055-8509168,8509055,8509168,250
8509167-8509168,8509167,8509168,9026
8509000-8509171,8509000,8509171,764
8509050-8509171,8509050,8509171,32
8509168-8509171,8509168,8509171,473
8509170-8509171,8509170,8509171,9543
8509000-8509180,8509000,8509180,743
8509050-8509180,8509050,8509180,7739
8509056-8509180,8509056,8509180,1236
8509060-8509180,8509060,8509180,6538
8509171-8509180,8509171,8509180,534
8509179-8509180,8509179,8509180,1000
8509000-8509181,8509000,8509181,4315
8509050-8509181,8509050,8509181,237
8509171-8509181,8509171,8509181,1692
8509179-8509181,8509179,8509181,4512
8509180-8509181,8509180,8509181,17714
8509000-8509183,8509000,8509183,3421
8509179-8509183,8509179,8509183,3259
8509181-8509183,8509181,8509183,8154
8509182-8509183,8509182,8509183,18492
8509000-8509184,8509000,8509184,250
8509183-8509184,8509183,8509184,16717
8509000-8509189,8509000,8509189,460
8509183-8509189,8509183,8509189,6736
8509186-8509189,8509186,8509189,250
8509188-8509189,8509188,8509189,10317
8509000-8509192,8509000,8509192,237
8509179-8509192,8509179,8509192,657
8509189-8509192,8509189,8509192,8575
8509000-8509251,8509000,8509251,25
8509068-8509251,8509068,8509251,29
8509195-8509251,8509195,8509251,679
8509198-8509251,8509198,8509251,2770
8509199-8509251,8509199,8509251,2518
8509250-8509251,8509250,8509251,16889
8509002-8509003,8509002,8509003,19343
8509002-8509004,8509002,8509004,15311
8509003-8509004,8509003,8509004,19343
8509002-8509006,8509002,8509006,14886
8509002-8509057,8509002,8509057,10013
8509056-8509057,8509056,8509057,6542
8509002-8509059,8509002,8509059,6041
8509057-8509059,8509057,8509059,240
8509058-8509059,8509058,8509059,9806
8509002-8509060,8509002,8509060,4514
8509057-8509060,8509057,8509060,5907
8509058-8509060,8509058,8509060,240
8509059-8509060,8509059,8509060,16085
8509002-8509064,8509002,8509064,250
8509060-8509064,8509060,8509064,10125
8509062-8509064,8509062,8509064,6786
8509063-8509064,8509063,8509064,3453
8509002-8509068,8509002,8509068,60
8509064-8509068,8509064,8509068,4278
8509065-8509068,8509065,8509068,6292
8509067-8509068,8509067,8509068,10044
8509006-8509051,8509006,8509051,3078
8509050-8509051,8509050,8509051,4864
8509006-8509053,8509006,8509053,250
8509050-8509053,8509050,8509053,6790
8509051-8509053,8509051,8509053,7863
8509050-8509167,8509050,8509167,2396
8509056-8509167,8509056,8509167,6877
8509053-8509054,8509053,8509054,14905
8509054-8509055,8509054,8509055,14905
8509055-8509056,8509055,8509056,14655
8509057-8509058,8509057,8509058,10196
8509060-8509061,8509060,8509061,3452
8509060-8509062,8509060,8509062,6602
8509061-8509062,8509061,8509062,3453
8509062-8509063,8509062,8509063,3453
8509064-8509065,8509064,8509065,10255
8509064-8509067,8509064,8509067,6041
8509065-8509067,8509065,8509067,4003
8509068-8509069,8509068,8509069,8234
8509068-8509070,8509068,8509070,2903
8509069-8509070,8509069,8509070,8246
8509068-8509072,8509068,8509072,3075
8509070-8509072,8509070,8509072,504
8509071-8509072,8509071,8509072,10646
8509068-8509250,8509068,8509250,4011
8509197-8509250,8509197,8509250,121
8509198-8509250,8509198,8509250,1286
8509199-8509250,8509199,8509250,1234
8509068-8509255,8509068,8509255,31
8509197-8509255,8509197,8509255,712
8509251-8509255,8509251,8509255,29
8509253-8509255,8509253,8509255,7524
8509254-8509255,8509254,8509255,9270
8509068-8509264,8509068,8509264,7995
8509263-8509264,8509263,8509264,6772
8509068-8509269,8509068,8509269,230
8509263-8509269,8509263,8509269,2361
8509268-8509269,8509268,8509269,14868
8509070-8509071,8509070,8509071,10646
8509072-8509073,8509072,8509073,14330
8509073-8509075,8509073,8509075,7786
8509075-8509076,8509075,8509076,7786
8509076-8509077,8509076,8509077,7546
8509077-8509078,8509077,8509078,7546
8509078-8509195,8509078,8509195,7546
8509192-8509195,8509192,8509195,7556
8509193-8509195,8509193,8509195,251
8509194-8509195,8509194,8509195,1541
8509150-8509152,8509150,8509152,8491
8509152-8509153,8509152,8509153,8541
8509153-8509154,8509153,8509154,8541
8509154-8509155,8509154,8509155,8535
8509155-8509156,8509155,8509156,8535
8509156-8509157,8509156,8509157,8371
8509167-8509169,8509167,8509169,756
8509168-8509169,8509168,8509169,8803
8509169-8509170,8509169,8509170,9543
8509171-8509173,8509171,8509173,8992
8509173-8509174,8509173,8509174,8745
8509173-8509175,8509173,8509175,247
8509174-8509175,8509174,8509175,8745
8509175-8509176,8509175,8509176,9022
8509176-8509177,8509176,8509177,8992
8509177-8509178,8509177,8509178,9022
8509179-8509182,8509179,8509182,251
8509181-8509182,8509181,8509182,18952
8509184-8509185,8509184,8509185,17430
8509184-8509186,8509184,8509186,236
8509185-8509186,8509185,8509186,10366
8509186-8509187,8509186,8509187,10364
8509187-8509188,8509187,8509188,10336
8509192-8509193,8509192,8509193,1807
8509192-8509197,8509192,8509197,115
8509195-8509197,8509195,8509197,8649
8509193-8509194,8509193,8509194,1556
8509197-8509198,8509197,8509198,8250
8509198-8509199,8509198,8509199,3762
8509251-8509252,8509251,8509252,13802
8509251-8509253,8509251,8509253,664
8509252-8509253,8509252,8509253,13844
8509251-8509254,8509251,8509254,9134
8509251-8509256,8509251,8509256,795
8509252-8509256,8509252,8509256,60
8509253-8509256,8509253,8509256,2050
8509255-8509256,8509255,8509256,8705
8509253-8509258,8509253,8509258,2768
8509257-8509258,8509257,8509258,11466
8509255-8509350,8509255,8509350,6780
8509255-8509352,8509255,8509352,236
8509351-8509352,8509351,8509352,6545
8509255-8509356,8509255,8509356,359
8509354-8509356,8509354,8509356,6779
8509255-8509357,8509255,8509357,1142
8509356-8509357,8509356,8509357,7153
8509256-8509257,8509256,8509257,11466
8509258-8509259,8509258,8509259,14219
8509259-8509260,8509259,8509260,10128
8509259-8509262,8509259,8509262,3006
8509260-8509262,8509260,8509262,9922
8509260-8509263,8509260,8509263,31
8509262-8509263,8509262,8509263,13039
8509264-8509265,8509264,8509265,15130
8509265-8509266,8509265,8509266,15115
8509266-8509267,8509266,8509267,9058
8509266-8509268,8509266,8509268,5863
8509267-8509268,8509267,8509268,9101
8509350-8509351,8509350,8509351,6796
8509352-8509353,8509352,8509353,6779
8509353-8509354,8509353,8509354,6779
8509357-8509358,8509357,8509358,6765
8509357-8509361,8509357,8509361,1506
8509358-8509361,8509358,8509361,2518
8509359-8509361,8509359,8509361,4276
8509358-8509359,8509358,8509359,4172
8509361-8509363,8509361,8509363,5239
8509361-8509364,8509361,8509364,2632
8509363-8509364,8509363,8509364,5150
8509361-8509368,8509361,8509368,132
8509364-8509368,8509364,8509368,1322
8509366-8509368,8509366,8509368,2498
8509367-8509368,8509367,8509368,3991
8509361-8509373,8509361,8509373,1256
8509369-8509373,8509369,8509373,5495
8509364-8509365,8509364,8509365,6414
8509364-8509369,8509364,8509369,61
8509368-8509369,8509368,8509369,7823
8509365-8509366,8509365,8509366,6474
8509366-8509367,8509366,8509367,3976
8509369-8519370,8509369,8519370,776
8509373-8519370,8509373,8519370,6765
8509400-8509401,8509400,8509401,10039
8509401-8509402,8509401,8509402,10039
8509404-8509406,8509404,8509406,9454
8509411-8509412,8509411,8509412,9269
8509411-8509413,8509411,8509413,1236
8509412-8509413,8509412,8509413,9809
8509411-8509414,8509411,8509414,7755
8509413-8509414,8509413,8509414,10745
8509414-8509416,8509414,8509416,9809
8509416-8509417,8509416,8509417,9224
8509417-8509418,8509417,8509418,9524
8515994-8517112,8515994,8517112,16793
8515995-8515996,8515995,8515996,35085
8515996-8515997,8515996,8515997,19799
8515996-8516187,8515996,8516187,15286
8515997-8516187,8515997,8516187,19800
8516155-8516272,8516155,8516272,38628
8516155-8516273,8516155,8516273,15675
8516272-8516273,8516272,8516273,38628
8516187-8516350,8516187,8516350,19799
8516270-8516271,8516270,8516271,19588
8516273-8516274,8516273,8516274,38628
8516274-8517142,8516274,8517142,2911
8516283-8517142,8516283,8517142,35719
8516450-8519685,8516450,8519685,33093
8517112-8517527,8517112,8517527,16793
8517485-8593773,8517485,8593773,6813
8518100-8519306,8518100,8519306,25332
8518771-8518963,8518771,8518963,19169
8530011-8530012,8530011,8530012,8775
8530012-8530225,8530012,8530225,8775
8530064-8530066,8530064,8530066,7407
8530066-8530067,8530066,8530067,7407
8530067-8530246,8530067,8530246,7407
8530246-8530523,8530246,8530523,7407
8530303-8530334,8530303,8530334,10246
8530335-8530355,8530335,8530355,15993
8530355-8530366,8530355,8530366,15821
8530378-8530430,8530378,8530430,9262
8530463-8593467,8530463,8593467,9253
8530708-8530709,8530708,8530709,21346
8530709-8530710,8530709,8530710,21346
8530711-8530712,8530711,8530712,21440
8530712-8530713,8530712,8530713,21440
8530713-8595245,8530713,8595245,21440
8530760-8530799,8530760,8530799,12390
8530789-8530790,8530789,8530790,31021
8530799-8530800,8530799,8530800,12390
8530800-8530801,8530800,8530801,4650
8530811-8530812,8530811,8530812,40832
8530812-8530813,8530812,8530813,40818
8530813-8591315,8530813,8591315,40813
8588193-8593772,8588193,8593772,7821
8591315-8591429,8591315,8591429,217
8593773-8593774,8593773,8593774,8002
8593774-8593775,8593774,8593775,8002
8593775-8593776,8593775,8593776,8002